date,commodity,price,volume,rainfall,temperature,humidity,month,day_of_week,season
2024-05-23,Soybean,35.24,2176,98.39,27.38,83.73,5,3,2
2024-05-24,Rice,45.99,2046,30.56,32.49,77.08,5,4,2
2024-05-24,Wheat,32.78,2149,3.4,31.89,56.97,5,4,2
2024-05-24,Corn,36.04,4159,8.2,30.33,50.02,5,4,2
2024-05-24,Soybean,41.9,3386,52.11,20.48,48.97,5,4,2
2024-05-25,Rice,39.88,2243,49.38,28.09,87.86,5,5,2
2024-05-25,Wheat,34.78,4642,95.66,31.88,60.8,5,5,2
2024-05-25,Corn,33.75,2160,73.69,22.69,75.0,5,5,2
2024-05-25,Soybean,46.11,4964,95.39,27.45,88.2,5,5,2
2024-05-26,Rice,45.97,3243,7.87,25.08,72.93,5,6,2
2024-05-26,Wheat,38.23,1967,37.14,25.78,87.57,5,6,2
2024-05-26,Corn,33.41,4161,93.58,20.19,51.02,5,6,2
2024-05-26,Soybean,36.4,2753,24.32,23.57,76.4,5,6,2
2024-05-27,Rice,53.3,2831,83.9,30.07,86.39,5,0,2
2024-05-27,Wheat,37.69,3232,3.03,24.35,47.28,5,0,2
2024-05-27,Corn,31.27,4591,76.11,30.88,58.55,5,0,2
2024-05-27,Soybean,41.06,3813,13.49,25.82,65.75,5,0,2
2024-05-28,Rice,49.02,2136,58.09,30.57,47.24,5,1,2
2024-05-28,Wheat,31.7,4279,12.01,33.92,87.62,5,1,2
2024-05-28,Corn,32.64,1822,6.22,24.98,63.97,5,1,2
2024-05-28,Soybean,49.51,2006,59.94,30.2,69.03,5,1,2
2024-05-29,Rice,43.14,3678,15.31,27.51,85.65,5,2,2
2024-05-29,Wheat,31.62,3991,26.33,32.14,82.38,5,2,2
2024-05-29,Corn,32.28,3470,86.72,23.03,86.04,5,2,2
2024-05-29,Soybean,38.68,3125,44.6,29.45,44.94,5,2,2
2024-05-30,Rice,47.72,1123,4.41,29.69,85.22,5,3,2
2024-05-30,Wheat,32.31,3055,79.25,28.26,59.1,5,3,2
2024-05-30,Corn,29.35,4279,73.49,21.04,41.55,5,3,2
2024-05-30,Soybean,41.22,2534,2.6,34.64,82.66,5,3,2
2024-05-31,Rice,49.6,2446,44.8,30.44,74.83,5,4,2
2024-05-31,Wheat,35.43,2036,74.35,33.52,76.7,5,4,2
2024-05-31,Corn,27.36,1514,39.11,20.22,80.52,5,4,2
2024-05-31,Soybean,44.7,3884,63.72,20.48,43.84,5,4,2
2024-06-01,Rice,48.62,4906,15.56,25.72,81.06,6,5,3
2024-06-01,Wheat,33.93,1198,76.77,20.13,47.58,6,5,3
2024-06-01,Corn,31.25,3960,94.64,27.98,69.47,6,5,3
2024-06-01,Soybean,40.44,3705,35.29,32.88,45.81,6,5,3
2024-06-02,Rice,44.95,2095,50.31,26.64,69.26,6,6,3
2024-06-02,Wheat,31.93,4872,91.51,31.04,56.25,6,6,3
2024-06-02,Corn,27.99,4318,64.55,22.06,63.21,6,6,3
2024-06-02,Soybean,38.12,1598,64.16,27.05,80.49,6,6,3
2024-06-03,Rice,52.68,4661,0.14,27.79,56.52,6,0,3
2024-06-03,Wheat,36.34,2149,13.86,27.95,60.71,6,0,3
2024-06-03,Corn,29.29,4932,44.18,34.17,89.31,6,0,3
2024-06-03,Soybean,44.78,3184,90.35,21.04,75.79,6,0,3
2024-06-04,Rice,54.13,4811,95.46,25.14,66.95,6,1,3
2024-06-04,Wheat,27.42,1445,50.21,21.22,81.79,6,1,3
2024-06-04,Corn,33.53,3297,2.62,34.31,43.6,6,1,3
2024-06-04,Soybean,37.39,4601,42.13,33.89,40.62,6,1,3
2024-06-05,Rice,45.08,1701,44.04,29.97,58.53,6,2,3
2024-06-05,Wheat,33.3,4243,42.85,28.51,48.06,6,2,3
2024-06-05,Corn,28.35,3677,60.41,34.89,71.14,6,2,3
2024-06-05,Soybean,45.6,3491,26.26,32.7,44.3,6,2,3
2024-06-06,Rice,50.29,1397,89.69,31.1,65.61,6,3,3
2024-06-06,Wheat,28.91,4414,77.29,34.26,42.23,6,3,3
2024-06-06,Corn,33.89,4429,80.15,22.18,45.0,6,3,3
2024-06-06,Soybean,35.22,1082,9.8,34.92,49.49,6,3,3
2024-06-07,Rice,42.92,1884,70.03,22.76,72.45,6,4,3
2024-06-07,Wheat,31.63,4903,25.43,26.64,56.36,6,4,3
2024-06-07,Corn,29.48,1404,54.31,28.04,75.87,6,4,3
2024-06-07,Soybean,33.61,4779,19.8,33.41,42.4,6,4,3
2024-06-08,Rice,46.37,1460,84.26,23.23,74.66,6,5,3
2024-06-08,Wheat,34.74,4266,62.95,34.04,40.17,6,5,3
2024-06-08,Corn,30.4,2521,57.42,23.3,78.55,6,5,3
2024-06-08,Soybean,41.05,3540,23.36,24.76,80.88,6,5,3
2024-06-09,Rice,47.28,1293,27.37,22.46,77.39,6,6,3
2024-06-09,Wheat,34.64,3989,84.81,22.34,51.51,6,6,3
2024-06-09,Corn,29.18,2240,71.73,29.9,49.28,6,6,3
2024-06-09,Soybean,41.59,3003,40.49,33.87,69.77,6,6,3
2024-06-10,Rice,49.8,4907,56.1,21.24,86.67,6,0,3
2024-06-10,Wheat,35.17,1476,34.26,20.64,52.77,6,0,3
2024-06-10,Corn,27.33,1114,29.17,32.41,62.42,6,0,3
2024-06-10,Soybean,44.05,3836,1.75,22.78,74.05,6,0,3
2024-06-11,Rice,50.13,3241,43.44,21.07,77.43,6,1,3
2024-06-11,Wheat,32.0,3621,88.26,31.76,84.41,6,1,3
2024-06-11,Corn,25.17,1142,88.31,30.25,84.79,6,1,3
2024-06-11,Soybean,48.12,3089,35.89,32.26,77.15,6,1,3
2024-06-12,Rice,43.23,3284,79.08,20.41,51.22,6,2,3
2024-06-12,Wheat,32.38,1826,48.89,23.37,64.44,6,2,3
2024-06-12,Corn,30.7,3490,69.19,30.57,84.67,6,2,3
2024-06-12,Soybean,42.15,1108,15.83,24.76,82.42,6,2,3
2024-06-13,Rice,45.72,1037,57.32,34.46,49.19,6,3,3
2024-06-13,Wheat,29.44,4062,3.06,25.43,58.37,6,3,3
2024-06-13,Corn,28.77,2749,22.31,31.98,89.7,6,3,3
2024-06-13,Soybean,40.45,2489,73.44,28.42,75.04,6,3,3
2024-06-14,Rice,51.95,4744,25.86,20.59,43.84,6,4,3
2024-06-14,Wheat,32.83,1063,33.81,32.21,74.6,6,4,3
2024-06-14,Corn,24.5,3272,94.42,26.79,86.91,6,4,3
2024-06-14,Soybean,42.01,1751,98.06,30.57,60.37,6,4,3
2024-06-15,Rice,42.39,1870,17.21,25.85,50.69,6,5,3
2024-06-15,Wheat,33.97,4860,18.07,29.46,57.92,6,5,3
2024-06-15,Corn,27.32,3714,90.94,27.79,47.74,6,5,3
2024-06-15,Soybean,42.13,1701,62.53,29.47,72.69,6,5,3
2024-06-16,Rice,47.71,3936,71.49,22.38,41.06,6,6,3
2024-06-16,Wheat,36.27,3532,46.06,25.17,53.23,6,6,3
2024-06-16,Corn,27.16,2131,71.12,28.45,51.14,6,6,3
2024-06-16,Soybean,44.58,3583,58.96,32.48,86.26,6,6,3
2024-06-17,Rice,54.21,2596,74.57,29.35,65.71,6,0,3
2024-06-17,Wheat,36.12,3202,70.64,33.22,69.69,6,0,3
2024-06-17,Corn,28.53,3729,94.31,29.32,77.09,6,0,3
2024-06-17,Soybean,35.62,3875,65.63,21.19,50.9,6,0,3
2024-06-18,Rice,39.52,3302,39.46,28.26,68.67,6,1,3
2024-06-18,Wheat,32.05,2456,88.2,21.48,89.01,6,1,3
2024-06-18,Corn,28.92,4062,11.3,30.07,60.7,6,1,3
2024-06-18,Soybean,42.75,1939,63.75,27.68,55.56,6,1,3
2024-06-19,Rice,44.14,4415,49.34,31.64,63.95,6,2,3
2024-06-19,Wheat,40.8,2639,78.26,34.76,57.7,6,2,3
2024-06-19,Corn,31.71,2733,82.29,29.7,51.91,6,2,3
2024-06-19,Soybean,32.26,1148,11.48,31.21,61.96,6,2,3
2024-06-20,Rice,49.54,4249,65.6,22.52,52.8,6,3,3
2024-06-20,Wheat,30.19,3644,68.65,24.08,60.24,6,3,3
2024-06-20,Corn,27.27,1287,58.81,23.93,85.35,6,3,3
2024-06-20,Soybean,38.44,4595,91.85,26.27,68.8,6,3,3
2024-06-21,Rice,47.1,2636,95.38,31.99,60.67,6,4,3
2024-06-21,Wheat,35.12,1739,62.72,21.9,57.41,6,4,3
2024-06-21,Corn,30.29,4766,74.8,25.62,69.3,6,4,3
2024-06-21,Soybean,37.66,3414,30.24,20.26,58.73,6,4,3
2024-06-22,Rice,43.94,4920,73.14,27.32,84.01,6,5,3
2024-06-22,Wheat,30.0,2902,11.44,32.15,69.47,6,5,3
2024-06-22,Corn,20.87,4186,26.02,28.29,87.37,6,5,3
2024-06-22,Soybean,38.48,3744,67.52,22.17,73.4,6,5,3
2024-06-23,Rice,44.15,2783,63.86,34.72,58.92,6,6,3
2024-06-23,Wheat,30.64,4146,96.8,21.26,85.13,6,6,3
2024-06-23,Corn,26.48,2472,31.54,34.22,55.38,6,6,3
2024-06-23,Soybean,43.65,3448,64.71,25.58,79.06,6,6,3
2024-06-24,Rice,47.15,1455,93.98,26.74,50.52,6,0,3
2024-06-24,Wheat,31.11,4030,93.19,28.3,78.86,6,0,3
2024-06-24,Corn,29.07,4530,16.32,29.76,45.07,6,0,3
2024-06-24,Soybean,36.86,2846,70.52,22.76,85.54,6,0,3
2024-06-25,Rice,40.95,4798,69.86,23.53,46.04,6,1,3
2024-06-25,Wheat,36.95,1529,78.0,25.27,48.68,6,1,3
2024-06-25,Corn,30.35,3060,0.99,23.35,57.92,6,1,3
2024-06-25,Soybean,41.33,2804,18.28,24.76,40.53,6,1,3
2024-06-26,Rice,44.58,2823,21.2,23.31,77.51,6,2,3
2024-06-26,Wheat,34.15,4966,23.31,30.81,77.87,6,2,3
2024-06-26,Corn,31.89,2871,67.09,27.12,84.45,6,2,3
2024-06-26,Soybean,34.66,3475,22.35,21.86,57.17,6,2,3
2024-06-27,Rice,47.79,1660,29.02,26.56,57.64,6,3,3
2024-06-27,Wheat,32.34,3034,9.9,22.2,47.3,6,3,3
2024-06-27,Corn,28.01,1816,94.92,21.84,41.04,6,3,3
2024-06-27,Soybean,39.35,2500,22.47,25.68,71.84,6,3,3
2024-06-28,Rice,49.24,1301,21.91,33.96,62.31,6,4,3
2024-06-28,Wheat,31.21,4395,76.59,32.53,50.07,6,4,3
2024-06-28,Corn,28.84,1887,91.92,20.81,75.59,6,4,3
2024-06-28,Soybean,39.11,2196,21.04,26.08,53.13,6,4,3
2024-06-29,Rice,39.74,4497,92.02,34.11,46.04,6,5,3
2024-06-29,Wheat,25.56,3946,86.97,27.26,79.22,6,5,3
2024-06-29,Corn,29.02,2038,3.01,27.63,69.24,6,5,3
2024-06-29,Soybean,38.26,4516,65.36,31.01,63.93,6,5,3
2024-06-30,Rice,43.29,4156,64.1,22.69,53.94,6,6,3
2024-06-30,Wheat,31.76,1547,18.69,20.28,48.59,6,6,3
2024-06-30,Corn,28.0,3254,9.84,20.42,47.7,6,6,3
2024-06-30,Soybean,50.77,4404,33.91,27.61,62.41,6,6,3
2024-07-01,Rice,46.63,2339,3.09,33.65,81.71,7,0,3
2024-07-01,Wheat,31.15,1196,11.61,20.04,62.93,7,0,3
2024-07-01,Corn,27.56,3810,99.0,20.79,43.06,7,0,3
2024-07-01,Soybean,35.56,3275,92.33,23.58,63.8,7,0,3
2024-07-02,Rice,44.85,4018,85.8,21.35,85.89,7,1,3
2024-07-02,Wheat,32.26,1909,91.61,23.1,44.14,7,1,3
2024-07-02,Corn,31.89,3586,49.67,26.32,43.84,7,1,3
2024-07-02,Soybean,45.08,2130,85.68,34.27,61.55,7,1,3
2024-07-03,Rice,39.54,1906,5.36,32.83,65.67,7,2,3
2024-07-03,Wheat,36.35,4667,29.32,21.39,43.38,7,2,3
2024-07-03,Corn,28.1,2806,41.59,33.05,66.75,7,2,3
2024-07-03,Soybean,32.98,3252,24.49,27.49,46.2,7,2,3
2024-07-04,Rice,41.47,4011,98.22,28.05,79.09,7,3,3
2024-07-04,Wheat,37.4,1950,71.24,33.28,72.16,7,3,3
2024-07-04,Corn,22.99,1997,41.26,33.91,47.21,7,3,3
2024-07-04,Soybean,35.35,2315,46.81,28.36,87.88,7,3,3
2024-07-05,Rice,42.83,1404,90.83,31.88,72.93,7,4,3
2024-07-05,Wheat,34.29,2354,62.89,22.82,82.09,7,4,3
2024-07-05,Corn,27.69,2737,94.45,31.37,74.08,7,4,3
2024-07-05,Soybean,32.04,4180,69.17,29.21,55.5,7,4,3
2024-07-06,Rice,49.95,1882,65.53,27.33,42.36,7,5,3
2024-07-06,Wheat,30.52,4775,82.52,31.05,47.15,7,5,3
2024-07-06,Corn,31.83,1185,96.87,20.05,58.06,7,5,3
2024-07-06,Soybean,40.54,3575,89.39,31.19,53.47,7,5,3
2024-07-07,Rice,43.63,3699,4.19,33.62,79.49,7,6,3
2024-07-07,Wheat,34.02,3165,5.19,23.61,52.55,7,6,3
2024-07-07,Corn,30.16,4867,19.37,32.12,72.64,7,6,3
2024-07-07,Soybean,36.09,2259,58.61,22.38,60.07,7,6,3
2024-07-08,Rice,43.66,4152,68.81,28.74,74.91,7,0,3
2024-07-08,Wheat,33.71,3781,62.05,28.97,71.1,7,0,3
2024-07-08,Corn,31.35,2147,66.32,28.98,67.49,7,0,3
2024-07-08,Soybean,36.75,4188,18.91,28.22,72.65,7,0,3
2024-07-09,Rice,44.96,1380,70.14,27.89,81.59,7,1,3
2024-07-09,Wheat,25.29,3803,40.12,27.5,70.61,7,1,3
2024-07-09,Corn,23.17,3692,33.5,27.07,76.7,7,1,3
2024-07-09,Soybean,29.01,4646,57.23,29.71,46.55,7,1,3
2024-07-10,Rice,39.83,3485,23.79,25.17,46.48,7,2,3
2024-07-10,Wheat,31.19,4001,26.21,21.27,85.96,7,2,3
2024-07-10,Corn,29.92,1663,49.52,28.18,83.51,7,2,3
2024-07-10,Soybean,33.49,2608,36.02,28.05,84.73,7,2,3
2024-07-11,Rice,44.59,1005,9.67,31.18,51.02,7,3,3
2024-07-11,Wheat,38.63,4628,80.86,24.16,43.88,7,3,3
2024-07-11,Corn,26.34,4187,15.59,27.37,51.07,7,3,3
2024-07-11,Soybean,40.88,4380,71.44,24.61,84.16,7,3,3
2024-07-12,Rice,40.53,4937,11.7,21.93,52.58,7,4,3
2024-07-12,Wheat,31.0,1452,70.55,30.74,48.56,7,4,3
2024-07-12,Corn,25.78,2426,15.27,23.06,62.23,7,4,3
2024-07-12,Soybean,32.35,2186,83.23,20.14,63.51,7,4,3
2024-07-13,Rice,41.32,3571,23.7,26.04,64.52,7,5,3
2024-07-13,Wheat,24.31,3050,96.21,25.69,65.42,7,5,3
2024-07-13,Corn,27.7,4302,78.85,33.99,85.52,7,5,3
2024-07-13,Soybean,37.56,2570,9.18,23.0,77.94,7,5,3
2024-07-14,Rice,48.3,4977,75.94,25.78,56.42,7,6,3
2024-07-14,Wheat,29.35,2991,22.24,22.31,63.46,7,6,3
2024-07-14,Corn,24.72,3222,35.38,26.67,60.66,7,6,3
2024-07-14,Soybean,36.8,4649,22.34,29.18,82.79,7,6,3
2024-07-15,Rice,44.69,3757,80.48,30.91,72.8,7,0,3
2024-07-15,Wheat,30.48,2117,17.4,29.92,84.22,7,0,3
2024-07-15,Corn,30.3,3574,64.33,25.72,46.76,7,0,3
2024-07-15,Soybean,37.35,4964,43.52,24.59,63.4,7,0,3
2024-07-16,Rice,46.74,1577,1.45,34.16,79.46,7,1,3
2024-07-16,Wheat,31.02,2815,32.42,28.61,43.92,7,1,3
2024-07-16,Corn,30.7,1781,91.74,21.71,42.69,7,1,3
2024-07-16,Soybean,41.64,4522,22.72,34.08,54.89,7,1,3
2024-07-17,Rice,44.19,3069,53.69,23.93,49.45,7,2,3
2024-07-17,Wheat,27.84,4988,4.53,33.6,83.15,7,2,3
2024-07-17,Corn,29.68,4847,51.9,33.26,58.19,7,2,3
2024-07-17,Soybean,36.8,3908,43.28,20.3,66.73,7,2,3
2024-07-18,Rice,41.58,1958,91.75,29.45,89.38,7,3,3
2024-07-18,Wheat,32.77,4539,64.21,33.42,82.51,7,3,3
2024-07-18,Corn,25.19,1041,30.25,26.75,61.2,7,3,3
2024-07-18,Soybean,36.7,1998,80.05,29.77,43.96,7,3,3
2024-07-19,Rice,38.93,3967,4.55,34.7,66.64,7,4,3
2024-07-19,Wheat,27.75,2946,92.78,24.53,65.78,7,4,3
2024-07-19,Corn,24.25,4808,32.89,33.97,77.64,7,4,3
2024-07-19,Soybean,32.72,4502,42.66,21.19,76.2,7,4,3
2024-07-20,Rice,49.4,2873,50.14,23.55,66.4,7,5,3
2024-07-20,Wheat,35.75,1781,46.34,28.98,51.56,7,5,3
2024-07-20,Corn,32.99,2574,96.08,32.63,57.56,7,5,3
2024-07-20,Soybean,36.99,2223,11.0,25.42,59.16,7,5,3
2024-07-21,Rice,44.41,3381,84.24,23.96,41.38,7,6,3
2024-07-21,Wheat,29.43,2927,12.8,29.65,53.04,7,6,3
2024-07-21,Corn,23.77,1458,59.76,24.47,66.14,7,6,3
2024-07-21,Soybean,41.7,2170,67.91,32.5,59.2,7,6,3
2024-07-22,Rice,37.47,3486,76.62,22.8,59.18,7,0,3
2024-07-22,Wheat,25.98,4222,56.86,32.99,75.59,7,0,3
2024-07-22,Corn,27.31,2767,32.98,24.43,68.68,7,0,3
2024-07-22,Soybean,36.37,3861,31.19,24.83,47.24,7,0,3
2024-07-23,Rice,48.29,2675,69.44,20.82,52.56,7,1,3
2024-07-23,Wheat,30.25,1906,71.62,34.22,55.56,7,1,3
2024-07-23,Corn,27.2,4711,43.6,30.08,40.99,7,1,3
2024-07-23,Soybean,43.64,2057,77.8,33.47,41.86,7,1,3
2024-07-24,Rice,42.53,1319,25.02,22.04,41.96,7,2,3
2024-07-24,Wheat,26.37,3444,53.14,30.77,44.83,7,2,3
2024-07-24,Corn,26.92,4669,17.26,26.5,54.63,7,2,3
2024-07-24,Soybean,33.7,4020,51.06,33.6,40.58,7,2,3
2024-07-25,Rice,46.21,1967,93.09,23.72,50.61,7,3,3
2024-07-25,Wheat,29.4,1071,5.33,28.22,57.83,7,3,3
2024-07-25,Corn,25.22,4459,2.05,23.61,48.53,7,3,3
2024-07-25,Soybean,32.3,4057,76.61,22.21,61.43,7,3,3
2024-07-26,Rice,46.89,1156,78.92,20.74,42.33,7,4,3
2024-07-26,Wheat,30.03,4360,96.32,23.54,71.67,7,4,3
2024-07-26,Corn,27.98,2557,50.91,29.28,47.74,7,4,3
2024-07-26,Soybean,41.85,1469,99.76,27.66,87.52,7,4,3
2024-07-27,Rice,41.23,4517,57.99,22.5,70.61,7,5,3
2024-07-27,Wheat,32.67,1577,8.62,25.12,51.73,7,5,3
2024-07-27,Corn,29.38,2426,26.93,33.37,51.95,7,5,3
2024-07-27,Soybean,33.42,1468,16.15,28.19,88.04,7,5,3
2024-07-28,Rice,46.71,4531,52.11,31.98,84.09,7,6,3
2024-07-28,Wheat,30.48,1737,21.17,22.59,89.12,7,6,3
2024-07-28,Corn,25.77,4355,84.92,21.36,79.63,7,6,3
2024-07-28,Soybean,33.7,2566,10.32,25.1,81.33,7,6,3
2024-07-29,Rice,45.69,2942,1.92,32.71,49.37,7,0,3
2024-07-29,Wheat,36.61,2597,90.88,29.49,46.31,7,0,3
2024-07-29,Corn,26.61,4231,48.64,22.03,54.7,7,0,3
2024-07-29,Soybean,33.87,1058,88.86,25.02,83.43,7,0,3
2024-07-30,Rice,45.59,1720,41.14,20.51,51.78,7,1,3
2024-07-30,Wheat,32.55,4842,50.91,28.0,62.65,7,1,3
2024-07-30,Corn,21.76,3472,76.59,32.18,70.79,7,1,3
2024-07-30,Soybean,38.11,2131,65.99,30.53,71.42,7,1,3
2024-07-31,Rice,44.1,3199,42.28,33.7,77.69,7,2,3
2024-07-31,Wheat,31.55,2134,52.26,27.49,58.39,7,2,3
2024-07-31,Corn,24.74,1406,11.28,26.8,61.1,7,2,3
2024-07-31,Soybean,36.96,3943,41.13,31.81,65.52,7,2,3
2024-08-01,Rice,42.59,1326,38.18,34.73,57.28,8,3,3
2024-08-01,Wheat,27.37,1541,3.58,22.46,74.47,8,3,3
2024-08-01,Corn,24.8,1849,27.8,22.56,80.66,8,3,3
2024-08-01,Soybean,30.77,1519,29.99,31.48,76.54,8,3,3
2024-08-02,Rice,38.73,1298,85.52,30.33,88.35,8,4,3
2024-08-02,Wheat,31.51,2400,94.82,26.65,55.13,8,4,3
2024-08-02,Corn,23.19,2295,47.82,34.35,58.3,8,4,3
2024-08-02,Soybean,32.34,1031,93.3,27.06,69.22,8,4,3
2024-08-03,Rice,41.38,2258,99.47,28.89,81.98,8,5,3
2024-08-03,Wheat,34.74,1254,92.26,29.5,63.51,8,5,3
2024-08-03,Corn,24.53,2617,90.07,34.55,43.46,8,5,3
2024-08-03,Soybean,29.87,3159,42.31,21.57,89.89,8,5,3
2024-08-04,Rice,36.51,2587,72.86,27.71,59.66,8,6,3
2024-08-04,Wheat,34.89,1156,44.43,34.41,77.19,8,6,3
2024-08-04,Corn,29.44,2287,93.95,20.88,50.69,8,6,3
2024-08-04,Soybean,33.17,2184,9.93,21.94,45.78,8,6,3
2024-08-05,Rice,45.0,4023,3.06,32.46,53.3,8,0,3
2024-08-05,Wheat,29.21,1543,11.94,33.64,67.22,8,0,3
2024-08-05,Corn,22.94,3871,78.84,33.64,75.02,8,0,3
2024-08-05,Soybean,41.49,2728,8.57,21.53,47.52,8,0,3
2024-08-06,Rice,35.71,1259,35.67,28.62,66.35,8,1,3
2024-08-06,Wheat,30.31,3824,19.87,32.14,84.14,8,1,3
2024-08-06,Corn,21.54,4161,88.66,27.27,41.93,8,1,3
2024-08-06,Soybean,30.85,1659,89.73,33.63,63.99,8,1,3
2024-08-07,Rice,35.68,2706,73.73,24.13,42.31,8,2,3
2024-08-07,Wheat,30.3,2644,87.88,29.91,87.82,8,2,3
2024-08-07,Corn,24.44,4009,39.12,22.08,57.95,8,2,3
2024-08-07,Soybean,30.42,3584,96.5,24.84,84.32,8,2,3
2024-08-08,Rice,42.51,3725,77.36,33.18,63.04,8,3,3
2024-08-08,Wheat,30.18,3382,12.54,29.74,42.25,8,3,3
2024-08-08,Corn,25.71,4632,84.01,33.15,64.98,8,3,3
2024-08-08,Soybean,28.8,3361,68.66,31.66,57.19,8,3,3
2024-08-09,Rice,36.74,3525,88.52,25.78,56.0,8,4,3
2024-08-09,Wheat,27.18,3693,38.94,31.27,73.99,8,4,3
2024-08-09,Corn,27.37,3251,65.39,26.71,40.73,8,4,3
2024-08-09,Soybean,39.53,3195,34.57,30.07,71.11,8,4,3
2024-08-10,Rice,38.49,3979,21.97,22.77,50.89,8,5,3
2024-08-10,Wheat,26.25,1646,15.63,22.04,68.48,8,5,3
2024-08-10,Corn,21.28,3516,56.71,22.54,59.58,8,5,3
2024-08-10,Soybean,41.0,3399,58.42,28.93,50.68,8,5,3
2024-08-11,Rice,41.26,3282,89.9,29.86,71.74,8,6,3
2024-08-11,Wheat,29.49,1942,65.92,32.68,65.36,8,6,3
2024-08-11,Corn,22.4,2006,27.18,33.6,80.87,8,6,3
2024-08-11,Soybean,34.11,2161,66.43,27.16,89.59,8,6,3
2024-08-12,Rice,44.26,1634,14.57,20.8,56.42,8,0,3
2024-08-12,Wheat,32.73,2931,66.91,31.43,53.73,8,0,3
2024-08-12,Corn,19.73,2491,42.92,33.58,71.59,8,0,3
2024-08-12,Soybean,33.99,1069,92.65,20.98,82.31,8,0,3
2024-08-13,Rice,41.63,3399,17.86,29.87,48.93,8,1,3
2024-08-13,Wheat,24.96,1926,68.59,33.82,69.96,8,1,3
2024-08-13,Corn,25.34,4389,53.84,22.32,40.83,8,1,3
2024-08-13,Soybean,33.12,1739,47.82,24.37,69.94,8,1,3
2024-08-14,Rice,48.32,1193,42.15,24.54,47.19,8,2,3
2024-08-14,Wheat,26.23,1764,90.82,22.77,81.89,8,2,3
2024-08-14,Corn,24.79,4474,42.38,26.67,80.3,8,2,3
2024-08-14,Soybean,36.19,1283,6.55,26.34,77.94,8,2,3
2024-08-15,Rice,47.68,1656,91.8,30.26,51.9,8,3,3
2024-08-15,Wheat,30.93,2628,62.61,28.22,74.18,8,3,3
2024-08-15,Corn,28.95,1707,35.71,32.25,50.65,8,3,3
2024-08-15,Soybean,35.91,3468,97.37,33.26,44.84,8,3,3
2024-08-16,Rice,39.95,3561,91.83,26.67,45.75,8,4,3
2024-08-16,Wheat,27.46,2005,57.95,31.76,56.16,8,4,3
2024-08-16,Corn,20.74,1868,93.04,26.72,81.46,8,4,3
2024-08-16,Soybean,27.97,2614,47.76,23.71,70.67,8,4,3
2024-08-17,Rice,42.3,4105,5.07,31.7,87.65,8,5,3
2024-08-17,Wheat,24.88,1560,68.8,30.76,84.8,8,5,3
2024-08-17,Corn,25.65,4173,25.38,30.92,75.73,8,5,3
2024-08-17,Soybean,30.55,2664,15.77,33.79,42.38,8,5,3
2024-08-18,Rice,41.65,2488,78.65,32.15,63.87,8,6,3
2024-08-18,Wheat,23.55,1658,79.86,33.59,45.97,8,6,3
2024-08-18,Corn,23.32,3648,43.03,23.89,79.69,8,6,3
2024-08-18,Soybean,34.43,2089,36.71,21.5,86.12,8,6,3
2024-08-19,Rice,35.71,4355,83.56,22.49,41.33,8,0,3
2024-08-19,Wheat,29.04,2735,82.87,25.0,73.99,8,0,3
2024-08-19,Corn,25.52,3288,23.13,33.23,82.95,8,0,3
2024-08-19,Soybean,40.0,3840,12.55,34.67,53.82,8,0,3
2024-08-20,Rice,40.51,1418,55.81,33.71,63.5,8,1,3
2024-08-20,Wheat,30.2,3806,11.43,24.16,64.97,8,1,3
2024-08-20,Corn,23.24,4136,11.07,23.83,62.79,8,1,3
2024-08-20,Soybean,36.54,3427,4.28,22.81,83.03,8,1,3
2024-08-21,Rice,44.21,2413,43.07,21.87,49.46,8,2,3
2024-08-21,Wheat,25.7,4362,3.39,21.09,49.5,8,2,3
2024-08-21,Corn,23.21,2200,2.97,22.39,58.15,8,2,3
2024-08-21,Soybean,39.83,2354,11.35,34.95,53.0,8,2,3
2024-08-22,Rice,45.22,3832,54.58,25.99,53.67,8,3,3
2024-08-22,Wheat,24.77,1067,20.6,31.6,85.25,8,3,3
2024-08-22,Corn,22.25,1073,89.89,27.47,57.47,8,3,3
2024-08-22,Soybean,28.55,4645,48.4,23.18,61.72,8,3,3
2024-08-23,Rice,42.76,2951,45.3,32.37,77.31,8,4,3
2024-08-23,Wheat,32.06,4870,69.82,23.91,79.01,8,4,3
2024-08-23,Corn,25.52,3728,51.08,24.36,71.87,8,4,3
2024-08-23,Soybean,31.75,2569,72.51,21.99,87.71,8,4,3
2024-08-24,Rice,40.32,3125,38.1,26.79,71.78,8,5,3
2024-08-24,Wheat,27.16,1895,67.52,33.28,83.2,8,5,3
2024-08-24,Corn,22.56,3192,74.24,27.97,54.72,8,5,3
2024-08-24,Soybean,32.66,4302,81.69,26.58,40.32,8,5,3
2024-08-25,Rice,38.76,2823,95.75,29.79,58.69,8,6,3
2024-08-25,Wheat,26.99,1619,61.5,25.82,51.32,8,6,3
2024-08-25,Corn,22.05,2070,12.58,25.91,81.42,8,6,3
2024-08-25,Soybean,35.31,3866,93.81,20.99,77.83,8,6,3
2024-08-26,Rice,40.11,2333,66.66,24.16,71.85,8,0,3
2024-08-26,Wheat,27.05,2150,27.84,21.3,59.32,8,0,3
2024-08-26,Corn,20.47,3903,56.05,33.03,40.07,8,0,3
2024-08-26,Soybean,30.63,1537,16.54,30.11,53.51,8,0,3
2024-08-27,Rice,38.49,1045,23.62,26.62,56.44,8,1,3
