date,commodity,price,temperature,rainfall,demand,volume,month,day_of_week,season,market_sentiment,global_demand_index,export_quota,moving_avg_7d,price_momentum
2024-07-18,Wheat,30.15,24.5,59.0,966,799,7,3,3,-0.88,106.44,93.03,30.87714285714286,-0.02647723603487251
2024-07-18,Corn,25.51,25.0,17.1,1075,1228,7,3,3,0.75,84.13,101.26,26.704285714285714,0.035308441558441706
2024-07-19,Rice,44.71,20.6,75.3,1005,1067,7,4,3,0.91,108.46,95.47,44.43857142857143,0.011080958842152988
2024-07-19,Wheat,30.52,25.9,49.0,1019,927,7,4,3,0.92,89.64,103.04,30.698571428571427,0.012271973466003283
2024-07-19,Corn,26.09,20.4,39.3,1017,1122,7,4,3,-0.27,99.26,109.13,26.477142857142855,0.022736181889455143
2024-07-20,Rice,41.63,29.5,30.7,900,923,7,5,3,-0.92,105.92,98.27,44.23571428571429,-0.0688883918586446
2024-07-20,Wheat,33.44,26.5,77.6,1041,1129,7,5,3,-0.27,93.66,106.57,30.978571428571428,0.09567496723460023
2024-07-20,Corn,24.81,17.6,31.6,975,840,7,5,3,0.82,108.84,97.78,26.085714285714285,-0.049060942889996184
2024-07-21,Rice,42.83,22.3,69.1,998,1043,7,6,3,-0.56,76.66,106.72,43.90571428571428,0.028825366322363655
2024-07-21,Wheat,29.33,25.3,61.1,789,831,7,6,3,-0.83,112.53,104.06,30.77857142857143,-0.12290669856459324
2024-07-21,Corn,25.53,27.1,54.2,852,988,7,6,3,-0.22,92.48,105.93,25.82428571428571,0.0290205562273278
2024-07-22,Rice,42.66,29.4,49.5,916,965,7,0,3,0.19,98.51,95.73,44.127142857142864,-0.003969180480971279
2024-07-22,Wheat,32.91,29.5,73.9,968,784,7,0,3,0.33,87.38,109.45,31.155714285714286,0.12205932492328664
2024-07-22,Corn,29.21,28.8,58.5,1266,1100,7,0,3,0.31,113.1,105.08,26.06142857142857,0.14414414414414423
2024-07-23,Rice,42.31,18.4,75.9,861,889,7,1,3,-0.14,97.1,102.69,43.55428571428572,-0.008204406938584041
2024-07-23,Wheat,30.43,31.3,35.2,1015,985,7,1,3,0.36,73.95,91.91,31.107142857142858,-0.075357034336068
2024-07-23,Corn,27.49,24.5,38.5,1094,878,7,1,3,-0.82,102.12,105.62,26.18285714285714,-0.0588839438548443
2024-07-24,Rice,42.74,21.6,58.4,1044,941,7,2,3,-0.24,93.45,91.18,43.01428571428572,0.010163082013708413
2024-07-24,Wheat,32.92,30.8,77.4,1054,927,7,2,3,0.88,106.83,104.03,31.385714285714283,0.0818271442655274
2024-07-24,Corn,29.77,28.5,103.7,1235,1482,7,2,3,-0.55,104.92,108.2,26.915714285714284,0.08293925063659513
2024-07-25,Rice,46.57,25.7,61.0,1165,1327,7,3,3,0.87,112.78,93.77,43.35000000000001,0.0896116050538136
2024-07-25,Wheat,30.56,31.4,43.4,1025,937,7,3,3,0.38,101.73,90.11,31.444285714285712,-0.07168894289185912
2024-07-25,Corn,26.17,22.2,40.3,1096,1247,7,3,3,0.51,77.05,92.78,27.009999999999998,-0.12092710782667104
2024-07-26,Rice,43.88,20.0,69.2,1076,1070,7,4,3,0.4,97.95,99.67,43.23142857142857,-0.057762508052394246
2024-07-26,Wheat,28.89,27.0,33.4,989,1106,7,4,3,-0.17,93.43,94.31,31.21142857142857,-0.05464659685863871
2024-07-26,Corn,27.54,27.0,78.5,1005,981,7,4,3,-0.57,100.33,103.65,27.217142857142857,0.05235001910584636
2024-07-27,Rice,39.18,30.0,20.3,845,738,7,5,3,0.8,90.17,94.28,42.88142857142857,-0.10711030082041939
2024-07-27,Wheat,29.23,27.7,31.7,944,951,7,5,3,-0.07,101.43,109.31,30.610000000000003,0.01176877812391841
2024-07-27,Corn,27.12,33.1,54.0,1182,1384,7,5,3,0.33,101.21,96.81,27.54714285714286,-0.015250544662309351
2024-07-28,Rice,41.25,24.8,32.1,921,931,7,6,3,-0.57,91.0,109.56,42.65571428571429,0.05283307810107196
2024-07-28,Wheat,29.91,19.7,57.7,811,915,7,6,3,0.75,117.0,92.5,30.692857142857143,0.0232637700992131
2024-07-28,Corn,26.03,30.8,74.3,770,677,7,6,3,-0.86,88.31,102.33,27.618571428571432,-0.04019174041297935
2024-07-29,Rice,40.98,17.6,51.1,988,949,7,0,3,-0.18,94.72,99.44,42.41571428571429,-0.006545454545454632
2024-07-29,Wheat,31.32,30.4,71.8,991,977,7,0,3,-0.18,98.47,102.12,30.465714285714284,0.04714142427281853
2024-07-29,Corn,23.88,25.2,51.6,800,948,7,0,3,-0.83,105.01,95.98,26.857142857142858,-0.08259700345754906
2024-07-30,Rice,41.77,18.8,81.4,906,796,7,1,3,-0.93,92.28,101.65,42.33857142857143,0.019277696437286718
2024-07-30,Wheat,31.35,21.8,45.8,1139,1134,7,1,3,0.93,110.0,99.15,30.597142857142853,0.0009578544061303873
2024-07-30,Corn,26.34,23.3,41.5,1163,993,7,1,3,0.35,102.55,108.62,26.692857142857143,0.10301507537688437
2024-07-31,Rice,42.76,20.9,70.6,965,892,7,2,3,0.99,85.63,100.6,42.34142857142857,0.023701220971989345
2024-07-31,Wheat,31.53,28.5,28.0,1211,1236,7,2,3,-0.29,106.88,97.09,30.398571428571426,0.00574162679425827
2024-07-31,Corn,25.28,18.7,42.7,1009,1155,7,2,3,-0.42,77.08,95.21,26.051428571428573,-0.0402429764616552
2024-08-01,Rice,44.59,29.2,57.1,1086,1079,8,3,3,0.29,110.2,95.31,42.05857142857143,0.042797006548175975
2024-08-01,Wheat,31.04,23.5,63.3,1096,975,8,3,3,0.42,94.21,92.76,30.467142857142857,-0.015540754836663506
2024-08-01,Corn,25.95,16.5,61.7,1035,1152,8,3,3,-0.7,98.58,109.87,26.02,0.026503164556962
2024-08-02,Rice,43.57,25.8,85.1,1030,857,8,4,3,0.33,97.47,109.07,42.01428571428572,-0.02287508409957395
2024-08-02,Wheat,30.93,23.9,81.5,857,860,8,4,3,0.1,84.92,97.48,30.75857142857143,-0.003543814432989678
2024-08-02,Corn,26.83,27.1,76.8,1166,1088,8,4,3,-0.4,112.94,94.77,25.91857142857143,0.03391136801541417
2024-08-03,Rice,43.39,24.1,75.0,1050,841,8,5,3,0.66,107.78,97.71,42.61571428571428,-0.00413128299288501
2024-08-03,Wheat,31.8,33.1,49.4,1264,1468,8,5,3,-0.89,101.65,104.94,31.125714285714285,0.02812803103782735
2024-08-03,Corn,23.84,29.4,43.5,787,843,8,5,3,0.71,86.83,91.3,25.45,-0.11144241520685794
2024-08-04,Rice,40.21,26.9,42.6,1014,893,8,6,3,-0.74,100.89,96.08,42.46714285714285,-0.07328877621571794
2024-08-04,Wheat,27.91,21.2,32.9,800,952,8,6,3,0.83,86.84,104.16,30.84,-0.12232704402515726
2024-08-04,Corn,26.08,18.7,97.5,982,965,8,6,3,-0.97,98.98,91.47,25.457142857142856,0.09395973154362403
2024-08-05,Rice,40.59,20.0,40.7,1031,1123,8,0,3,-0.56,112.15,90.03,42.41142857142857,0.009450385476249767
2024-08-05,Wheat,32.61,29.7,68.1,1040,1079,8,0,3,0.95,86.69,107.07,31.024285714285718,0.16839842350412026
2024-08-05,Corn,26.66,26.9,70.5,948,975,8,0,3,0.95,113.03,106.16,25.854285714285712,0.02223926380368102
2024-08-06,Rice,42.7,28.1,81.0,986,917,8,1,3,-0.03,80.42,106.62,42.544285714285714,0.051983247105198416
2024-08-06,Wheat,28.42,17.1,36.1,1022,861,8,1,3,0.12,113.56,94.63,30.60571428571429,-0.12848819380558107
2024-08-06,Corn,26.69,22.0,91.0,1002,983,8,1,3,-0.18,109.99,109.33,25.904285714285713,0.0011252813203301848
2024-08-07,Rice,39.82,27.7,13.8,1042,965,8,2,3,0.53,103.72,96.44,42.12428571428571,-0.06744730679156918
2024-08-07,Wheat,27.32,22.2,65.8,779,660,8,2,3,-0.63,96.87,106.61,30.004285714285714,-0.03870513722730473
2024-08-07,Corn,25.0,25.5,42.2,946,878,8,2,3,-0.87,107.14,95.16,25.864285714285717,-0.06331959535406528
2024-08-08,Rice,41.43,33.9,59.0,979,974,8,3,3,0.06,102.49,100.4,41.67285714285714,0.040431943746860766
2024-08-08,Wheat,30.5,16.8,43.7,1042,972,8,3,3,0.16,123.05,108.81,29.927142857142854,0.11639824304538804
2024-08-08,Corn,26.55,21.9,63.7,1031,1186,8,3,3,0.89,89.47,97.64,25.95,0.062000000000000055
2024-08-09,Rice,40.0,27.8,49.6,916,883,8,4,3,0.52,99.4,106.26,41.16285714285714,-0.034516051170649265
2024-08-09,Wheat,27.06,24.6,8.1,941,1032,8,4,3,0.49,102.96,105.67,29.374285714285715,-0.11278688524590164
2024-08-09,Corn,24.86,25.1,45.4,1042,927,8,4,3,0.48,97.63,106.73,25.66857142857143,-0.06365348399246706
2024-08-10,Rice,39.55,22.9,56.4,928,896,8,5,3,-0.12,100.66,107.02,40.614285714285714,-0.011250000000000093
2024-08-10,Wheat,30.51,21.2,80.8,1013,984,8,5,3,0.77,97.84,104.28,29.189999999999998,0.12749445676274962
2024-08-10,Corn,24.68,20.4,50.7,1007,955,8,5,3,0.2,92.74,109.79,25.788571428571426,-0.007240547063555924
2024-08-11,Rice,39.82,19.1,40.3,1047,1182,8,6,3,-0.36,110.52,97.48,40.55857142857143,0.00682680151706716
2024-08-11,Wheat,28.33,26.4,55.1,914,856,8,6,3,0.42,111.56,104.1,29.25,-0.07145198295640787
2024-08-11,Corn,23.55,12.6,32.9,1061,954,8,6,3,0.38,92.05,106.78,25.427142857142858,-0.04578606158833054
2024-08-12,Rice,39.57,23.0,50.9,1035,1147,8,0,3,-0.18,109.22,90.14,40.41285714285714,-0.006278252134605755
2024-08-12,Wheat,29.46,19.3,47.4,1023,844,8,0,3,0.12,106.35,104.45,28.8,0.03988704553476885
2024-08-12,Corn,23.94,31.9,47.6,935,1083,8,0,3,-0.49,83.4,102.32,25.03857142857143,0.016560509554140124
2024-08-13,Rice,39.13,16.6,45.4,937,945,8,1,3,0.35,109.96,97.8,39.902857142857144,-0.011119535001263503
2024-08-13,Wheat,25.9,21.1,25.7,859,733,8,1,3,-0.1,110.43,108.46,28.439999999999998,-0.12084181941615757
2024-08-13,Corn,23.61,24.6,60.2,851,746,8,1,3,-0.7,78.98,104.1,24.59857142857143,-0.013784461152882233
2024-08-14,Rice,40.7,23.9,39.9,1152,930,8,2,3,0.59,100.9,95.47,40.028571428571425,0.040122668029644704
2024-08-14,Wheat,29.71,32.7,52.1,1092,918,8,2,3,0.76,96.84,106.3,28.78142857142857,0.1471042471042472
2024-08-14,Corn,23.76,27.4,48.1,969,1036,8,2,3,0.14,115.92,103.12,24.42142857142857,0.006353240152477957
2024-08-15,Rice,41.21,27.0,67.7,959,1071,8,3,3,-0.06,97.78,99.25,39.99714285714286,0.012530712530712584
2024-08-15,Wheat,28.23,23.6,31.9,1097,915,8,3,3,0.23,100.19,104.88,28.45714285714286,-0.049814877145742176
2024-08-15,Corn,24.15,20.1,67.1,936,1028,8,3,3,-0.1,131.15,100.12,24.07857142857143,0.016414141414141215
2024-08-16,Rice,38.71,27.4,45.6,919,856,8,4,3,-0.25,103.6,106.56,39.81285714285714,-0.060664887163309866
2024-08-16,Wheat,29.55,30.9,48.1,936,911,8,4,3,0.47,113.14,102.59,28.812857142857144,0.046758767268862966
2024-08-16,Corn,24.72,25.8,55.8,1005,999,8,4,3,0.52,100.36,97.7,24.05857142857143,0.023602484472049712
2024-08-17,Rice,42.82,20.8,45.7,1228,1176,8,5,3,0.76,95.29,98.63,40.28000000000001,0.10617411521570652
2024-08-17,Wheat,30.71,24.5,56.7,1121,1299,8,5,3,-0.38,100.67,101.83,28.841428571428573,0.039255499153976414
2024-08-17,Corn,24.81,27.0,44.0,968,1151,8,5,3,0.98,109.16,91.56,24.07714285714286,0.00364077669902918
2024-08-18,Rice,40.95,28.6,42.6,1062,1029,8,6,3,0.08,122.21,95.61,40.441428571428574,-0.043671181690798644
2024-08-18,Wheat,29.95,28.5,78.5,946,1037,8,6,3,-0.19,90.51,104.02,29.072857142857142,-0.02474763920547063
2024-08-18,Corn,22.48,22.6,26.2,879,948,8,6,3,-0.21,103.17,92.58,23.924285714285713,-0.09391374445787981
2024-08-19,Rice,37.04,21.2,37.1,946,887,8,0,3,0.62,92.75,103.77,40.08,-0.09548229548229559
2024-08-19,Wheat,28.76,23.1,45.5,1029,975,8,0,3,0.54,104.41,108.96,28.972857142857144,-0.03973288814691145
2024-08-19,Corn,25.32,32.4,30.3,1108,1009,8,0,3,0.85,93.29,95.58,24.12142857142857,0.12633451957295372
2024-08-20,Rice,38.56,23.4,30.1,996,1061,8,1,3,0.54,93.04,104.49,39.99857142857143,0.04103671706263512
2024-08-20,Wheat,27.99,21.3,32.2,997,1104,8,1,3,0.54,106.88,90.84,29.271428571428572,-0.026773296244784528
2024-08-20,Corn,21.74,18.9,37.2,887,806,8,1,3,-0.35,102.94,100.19,23.854285714285712,-0.14139020537124813
2024-08-21,Rice,43.6,27.0,73.8,1089,1182,8,2,3,-0.37,98.52,93.95,40.41285714285714,0.13070539419087135
2024-08-21,Wheat,26.49,32.1,10.9,814,853,8,2,3,0.57,82.33,101.96,28.81142857142857,-0.05359056806002149
2024-08-21,Corn,24.52,30.4,57.0,1019,1047,8,2,3,-0.85,89.37,100.06,23.962857142857143,0.12787488500459987
2024-08-22,Rice,39.54,26.5,78.5,1014,1170,8,3,3,0.63,88.57,94.26,40.174285714285716,-0.09311926605504595
2024-08-22,Wheat,28.96,21.1,80.8,944,1064,8,3,3,0.42,96.83,108.99,28.915714285714284,0.09324273310683284
2024-08-22,Corn,22.23,17.3,23.4,1035,1079,8,3,3,-0.7,85.88,106.8,23.68857142857143,-0.09339314845024471
2024-08-23,Rice,39.08,37.9,77.6,753,669,8,4,3,0.31,103.13,98.87,40.22714285714285,-0.01163378856853825
2024-08-23,Wheat,27.57,24.4,51.1,895,776,8,4,3,0.51,92.9,101.0,28.632857142857144,-0.047997237569060824
2024-08-23,Corn,21.44,29.7,0.0,899,921,8,4,3,-0.04,90.01,105.94,23.22,-0.03553756185335133
2024-08-24,Rice,37.94,17.1,45.8,1049,907,8,5,3,0.09,106.26,107.09,39.529999999999994,-0.029170931422722646
2024-08-24,Wheat,28.56,23.3,29.5,1109,1204,8,5,3,-0.92,91.92,98.36,28.325714285714287,0.03590859630032628
2024-08-24,Corn,23.44,25.2,35.9,949,1104,8,5,3,0.02,96.94,104.34,23.024285714285714,0.09328358208955234
2024-08-25,Rice,41.28,36.1,54.1,978,966,8,6,3,0.96,91.29,91.28,39.57714285714286,0.08803373748023202
2024-08-25,Wheat,29.55,23.5,73.5,1057,999,8,6,3,0.43,101.32,109.52,28.268571428571427,0.034663865546218586
2024-08-25,Corn,21.78,23.3,16.8,884,870,8,6,3,0.93,106.23,91.22,22.924285714285713,-0.07081911262798635
2024-08-26,Rice,37.65,18.4,29.6,1031,1189,8,0,3,-0.64,113.82,99.01,39.66428571428571,-0.08793604651162801
2024-08-26,Wheat,27.47,24.3,57.8,887,814,8,0,3,-0.74,108.8,94.3,28.08428571428571,-0.0703891708967852
2024-08-26,Corn,23.71,24.1,73.6,1039,988,8,0,3,-0.31,106.33,107.13,22.694285714285716,0.08861340679522489
2024-08-27,Rice,36.53,20.6,21.3,856,809,8,1,3,-0.47,102.9,104.97,39.37428571428571,-0.029747675962815356
2024-08-27,Wheat,28.69,23.4,60.6,961,1152,8,1,3,0.64,110.7,95.85,28.184285714285718,0.04441208591190393
2024-08-27,Corn,23.0,23.2,5.6,1033,1092,8,1,3,0.75,106.82,97.06,22.874285714285715,-0.02994517081400261
2024-08-28,Rice,41.15,22.7,71.2,1035,1200,8,2,3,0.07,90.38,109.86,39.02428571428572,0.12647139337530788
2024-08-28,Wheat,26.84,24.8,31.2,972,884,8,2,3,0.49,88.29,91.06,28.23428571428571,-0.06448239804810041
2024-08-28,Corn,23.54,30.3,26.3,978,960,8,2,3,0.96,98.19,109.17,22.734285714285715,0.02347826086956517
2024-08-29,Rice,43.24,34.3,75.3,1014,1065,8,3,3,0.2,97.63,96.95,39.55285714285714,0.05078979343863921
2024-08-29,Wheat,30.46,23.2,45.8,1147,1173,8,3,3,-0.68,101.3,95.8,28.448571428571427,0.13487332339791358
2024-08-29,Corn,24.54,20.6,71.4,1101,1317,8,3,3,0.93,119.12,104.41,23.064285714285713,0.042480883602378894
2024-08-30,Rice,39.08,23.8,46.3,905,834,8,4,3,-0.57,102.06,107.06,39.55285714285714,-0.09620721554116562
2024-08-30,Wheat,32.02,19.8,80.6,1180,1359,8,4,3,-0.02,112.06,92.17,29.084285714285716,0.051214707813526106
2024-08-30,Corn,23.49,24.2,79.6,872,732,8,4,3,0.52,106.32,92.75,23.357142857142858,-0.04278728606356974
2024-08-31,Rice,37.32,25.6,49.6,920,827,8,5,3,-0.93,87.51,106.36,39.464285714285715,-0.04503582395086991
2024-08-31,Wheat,29.74,34.7,60.6,1001,853,8,5,3,-0.38,75.65,94.72,29.252857142857145,-0.07120549656464725
2024-08-31,Corn,21.8,22.1,46.1,826,988,8,5,3,-0.4,76.79,92.06,23.122857142857146,-0.0719455087271178
2024-09-01,Rice,38.64,20.3,31.2,1103,1143,9,6,4,0.35,105.04,94.49,39.08714285714286,0.03536977491961424
2024-09-01,Wheat,27.36,17.0,46.3,957,840,9,6,4,-0.65,89.72,90.3,28.94,-0.0800268997982515
2024-09-01,Corn,21.39,22.1,10.4,878,842,9,6,4,-0.89,115.2,97.78,23.06714285714286,-0.01880733944954127
2024-09-02,Rice,40.32,28.6,70.7,990,1165,9,0,4,-0.8,103.56,106.45,39.46857142857143,0.04347826086956519
2024-09-02,Wheat,27.7,23.7,62.5,849,1006,9,0,4,0.92,105.12,91.17,28.972857142857144,0.01242690058479523
2024-09-02,Corn,24.29,21.8,39.6,1226,1145,9,0,4,-0.88,113.87,93.11,23.15,0.13557737260402059
2024-09-03,Rice,41.9,24.1,70.0,1189,1087,9,1,4,-0.27,85.09,98.84,40.23571428571428,0.03918650793650791
2024-09-03,Wheat,26.89,21.7,42.6,974,807,9,1,4,-0.17,103.49,98.38,28.715714285714284,-0.02924187725631766
2024-09-03,Corn,23.92,20.4,74.4,949,1090,9,1,4,0.94,110.09,96.3,23.28142857142857,-0.015232606010703864
2024-09-04,Rice,36.85,25.6,19.9,983,1048,9,2,4,0.6,92.19,100.91,39.621428571428574,-0.12052505966587101
2024-09-04,Wheat,29.93,20.1,40.4,1167,1400,9,2,4,-0.54,83.61,98.75,29.157142857142862,0.11305317962067685
2024-09-04,Corn,24.25,22.5,50.2,1141,937,9,2,4,0.06,92.03,107.09,23.382857142857144,0.013795986622073597
2024-09-05,Rice,38.76,20.6,27.8,1016,857,9,3,4,-0.24,101.05,104.94,38.98142857142857,0.051831750339212945
2024-09-05,Wheat,29.06,20.7,55.4,1068,1034,9,3,4,-0.09,101.46,101.23,28.95714285714286,-0.029067824924824626
2024-09-05,Corn,24.79,33.5,57.4,1012,815,9,3,4,-0.98,100.41,92.27,23.41857142857143,0.022268041237113456
2024-09-06,Rice,38.07,21.7,52.0,960,1072,9,4,4,-0.49,93.55,109.54,38.83714285714286,-0.017801857585139302
2024-09-06,Wheat,31.19,25.8,73.5,1079,950,9,4,4,-0.92,91.56,108.59,28.83857142857143,0.07329662766689626
2024-09-06,Corn,23.02,32.0,37.8,898,993,9,4,4,0.25,94.35,108.57,23.351428571428574,-0.0713997579669221
2024-09-07,Rice,37.91,18.7,68.0,931,1104,9,5,4,0.77,105.43,109.9,38.92142857142857,-0.004202784344628396
2024-09-07,Wheat,30.37,24.5,108.0,947,815,9,5,4,0.08,97.75,96.11,28.928571428571427,-0.026290477717217042
2024-09-07,Corn,24.12,20.4,73.4,978,994,9,5,4,-0.84,99.81,102.19,23.68285714285714,0.047784535186794264
2024-09-08,Rice,38.04,24.8,25.6,1038,848,9,6,4,-0.62,96.0,109.42,38.83571428571429,0.003429174360327192
2024-09-08,Wheat,26.39,28.0,40.5,818,718,9,6,4,0.94,100.79,92.53,28.79,-0.1310503786631544
2024-09-08,Corn,24.14,28.1,64.0,1158,1356,9,6,4,-0.12,95.69,105.2,24.075714285714287,0.0008291873963515162
2024-09-09,Rice,39.46,27.9,65.6,932,795,9,0,4,-0.51,92.94,106.77,38.712857142857146,0.03732912723449
2024-09-09,Wheat,29.07,23.4,42.3,1131,1283,9,0,4,-0.46,111.67,109.9,28.985714285714284,0.10155361879499814
2024-09-09,Corn,24.08,28.3,46.6,1136,1115,9,0,4,-0.07,101.0,91.69,24.04571428571429,-0.0024855012427507095
2024-09-10,Rice,38.03,27.7,73.9,940,998,9,1,4,-0.83,110.87,94.24,38.160000000000004,-0.03623922959959447
2024-09-10,Wheat,29.9,22.7,71.4,1037,1042,9,1,4,0.29,85.52,92.39,29.415714285714284,0.028551771585827224
2024-09-10,Corn,22.08,22.6,53.2,942,947,9,1,4,0.08,102.69,94.22,23.782857142857143,-0.0830564784053156
2024-09-11,Rice,38.38,24.6,46.0,1045,1013,9,2,4,-0.88,107.09,96.9,38.378571428571426,0.009203260583749762
2024-09-11,Wheat,28.42,25.1,50.1,969,1083,9,2,4,0.35,111.13,97.33,29.2,-0.04949832775919727
2024-09-11,Corn,21.72,20.9,45.1,892,819,9,2,4,-0.4,102.78,109.81,23.42142857142857,-0.016304347826086918
2024-09-12,Rice,35.07,27.2,32.8,877,863,9,3,4,-0.07,105.15,90.35,37.85142857142857,-0.08624283480979678
2024-09-12,Wheat,26.9,33.8,11.2,911,802,9,3,4,0.49,96.63,101.68,28.89142857142857,-0.053483462350457533
2024-09-12,Corn,24.4,32.4,58.6,1033,1129,9,3,4,0.74,97.85,94.96,23.365714285714287,0.12338858195211788
2024-09-13,Rice,36.0,21.4,57.4,940,963,9,4,4,0.11,112.47,95.9,37.55571428571428,0.02651839178785287
2024-09-13,Wheat,27.92,25.1,50.5,991,1175,9,4,4,-0.84,94.04,102.73,28.424285714285713,0.037918215613383044
2024-09-13,Corn,23.04,27.3,61.5,929,820,9,4,4,-0.93,104.63,99.32,23.368571428571425,-0.05573770491803276
2024-09-14,Rice,38.82,25.4,42.5,1068,1195,9,5,4,-0.51,115.77,101.68,37.68571428571429,0.07833333333333337
2024-09-14,Wheat,29.39,34.3,52.2,1046,1003,9,5,4,-0.3,108.18,90.92,28.284285714285712,0.0526504297994268
2024-09-14,Corn,23.17,19.5,55.2,978,861,9,5,4,-0.24,83.47,105.81,23.232857142857142,0.0056423611111111605
2024-09-15,Rice,41.44,20.8,82.0,1164,1298,9,6,4,0.42,91.99,102.63,38.17142857142857,0.06749098402885112
2024-09-15,Wheat,29.2,24.8,45.6,1184,1020,9,6,4,0.27,112.97,94.12,28.685714285714287,-0.006464783940115737
2024-09-15,Corn,24.06,29.1,64.5,1081,1200,9,6,4,-0.64,97.84,98.3,23.22142857142857,0.038411739318083615
2024-09-16,Rice,37.19,23.2,15.2,1042,1184,9,0,4,-0.31,105.41,94.85,37.847142857142856,-0.10255791505791512
2024-09-16,Wheat,25.91,28.4,0.0,1012,1033,9,0,4,-0.53,93.45,93.2,28.234285714285715,-0.11267123287671232
2024-09-16,Corn,21.76,8.6,60.6,911,1048,9,0,4,-0.01,109.64,90.43,22.889999999999997,-0.09559434746467155
2024-09-17,Rice,35.25,22.7,43.4,848,795,9,1,4,-0.27,112.29,101.1,37.449999999999996,-0.052164560365689616
2024-09-17,Wheat,30.65,32.6,77.4,1138,1121,9,1,4,-0.03,105.52,96.61,28.341428571428573,0.18294094944037043
2024-09-17,Corn,23.22,24.0,73.8,921,915,9,1,4,-0.75,85.96,100.24,23.052857142857142,0.06709558823529393
2024-09-18,Rice,38.13,35.4,40.2,953,1021,9,2,4,-0.95,108.93,91.54,37.41428571428571,0.08170212765957463
2024-09-18,Wheat,26.34,22.6,14.4,978,999,9,2,4,0.56,88.29,96.4,28.044285714285714,-0.14061990212071773
2024-09-18,Corn,22.42,24.6,23.4,988,827,9,2,4,0.09,117.39,92.44,23.15285714285714,-0.034453057708871526
2024-09-19,Rice,40.9,27.5,67.8,1096,1087,9,3,4,-0.23,91.33,99.22,38.24714285714286,0.07264621033307095
2024-09-19,Wheat,28.59,17.9,60.4,1004,1144,9,3,4,-0.59,99.27,109.87,28.285714285714285,0.08542141230068334
2024-09-19,Corn,23.07,23.6,39.3,1022,956,9,3,4,-0.25,95.23,99.35,22.962857142857143,0.02899197145405874
2024-09-20,Rice,37.45,20.5,36.0,1017,1123,9,4,4,0.75,90.93,97.53,38.45428571428572,-0.08435207823960866
2024-09-20,Wheat,28.4,26.1,34.1,996,907,9,4,4,-0.57,103.57,93.16,28.354285714285712,-0.006645680307799995
2024-09-20,Corn,24.26,20.8,52.4,1162,1354,9,4,4,-0.85,108.83,105.25,23.13714285714286,0.05158214130905936
2024-09-21,Rice,39.4,20.9,70.1,1141,1199,9,5,4,0.04,92.02,103.75,38.537142857142854,0.05206942590120156
2024-09-21,Wheat,27.28,27.1,62.2,894,817,9,5,4,0.89,88.47,101.43,28.052857142857142,-0.03943661971830981
2024-09-21,Corn,22.87,19.6,39.0,1036,1134,9,5,4,-0.98,108.85,108.76,23.094285714285714,-0.05729596042868923
2024-09-22,Rice,35.8,31.0,50.6,814,815,9,6,4,-0.91,94.04,100.45,37.73142857142857,-0.09137055837563457
2024-09-22,Wheat,29.64,17.9,66.0,1100,1140,9,6,4,-0.34,84.94,105.14,28.115714285714287,0.08651026392961869
2024-09-22,Corn,21.57,18.4,4.1,1057,1156,9,6,4,0.69,95.94,92.13,22.73857142857143,-0.05684302579798861
2024-09-23,Rice,41.48,31.1,74.3,1010,1079,9,0,4,0.16,103.52,90.01,38.34428571428571,0.15865921787709492
2024-09-23,Wheat,28.38,21.8,58.9,1022,885,9,0,4,0.87,97.54,98.46,28.46857142857143,-0.04251012145748989
2024-09-23,Corn,21.56,16.1,26.8,916,867,9,0,4,0.85,89.96,98.44,22.71,-0.00046360686138158247
2024-09-24,Rice,39.27,17.3,84.1,1062,885,9,1,4,0.19,100.99,96.44,38.91857142857143,-0.05327868852459006
2024-09-24,Wheat,27.64,29.5,32.2,1041,1209,9,1,4,-0.34,85.57,90.16,28.038571428571426,-0.02607470049330507
2024-09-24,Corn,22.89,15.3,38.0,1064,969,9,1,4,-0.85,117.95,108.77,22.662857142857142,0.06168831168831179
2024-09-25,Rice,39.81,23.2,27.4,1235,1063,9,2,4,-0.17,93.87,97.26,39.15857142857143,0.013750954927425507
2024-09-25,Wheat,28.54,23.1,68.1,1136,1321,9,2,4,-0.55,85.73,104.81,28.352857142857147,0.0325615050651229
2024-09-25,Corn,23.34,29.5,63.7,995,904,9,2,4,-0.74,111.37,109.84,22.794285714285714,0.019659239842725995
2024-09-26,Rice,40.35,28.9,66.3,1106,1230,9,3,4,0.14,96.91,109.22,39.08,0.0135644310474754
2024-09-26,Wheat,30.62,40.3,86.2,1014,941,9,3,4,-0.39,116.68,94.22,28.642857142857142,0.07288016818500354
2024-09-26,Corn,21.58,30.7,15.1,868,900,9,3,4,0.97,111.99,100.15,22.58142857142857,-0.07540702656383902
2024-09-27,Rice,40.22,25.6,29.8,1128,911,9,4,4,-0.99,87.36,98.87,39.47571428571428,-0.0032218091697646667
2024-09-27,Wheat,31.1,37.9,40.6,1162,1210,9,4,4,-0.8,104.09,104.44,29.028571428571432,0.015676028739386005
2024-09-27,Corn,24.68,27.2,56.0,1143,1250,9,4,4,0.38,95.26,94.86,22.641428571428573,0.14365152919369795
2024-09-28,Rice,37.45,25.5,50.2,895,726,9,5,4,-0.59,100.2,105.78,39.19714285714286,-0.06887120835405258
2024-09-28,Wheat,29.42,26.0,58.8,1199,1074,9,5,4,-0.8,107.5,97.99,29.334285714285716,-0.054019292604501556
